song_name,artist,genre,popularity,release_date,music_link,track_id,image,duration_ms,explicit,external_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Dua Lipa,Jack Harlow,Rap,67,06/05/2022,https://open.spotify.com/track/0LnS7aOdOdI1dNKZqdOLz4,0LnS7aOdOdI1dNKZqdOLz4,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,135053,TRUE,https://open.spotify.com/track/0LnS7aOdOdI1dNKZqdOLz4,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022
Churchill Downs (feat. Drake),"Jack Harlow, Drake",Rap,67,06/05/2022,https://open.spotify.com/track/3EMp20j5E42MxfFbsEsIvD,3EMp20j5E42MxfFbsEsIvD,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,309327,TRUE,https://open.spotify.com/track/3EMp20j5E42MxfFbsEsIvD,0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,0.37,96.448
Already Best Friends (feat. Chris Brown),"Jack Harlow, Chris Brown",Rap,66,11/12/2020,https://open.spotify.com/track/4RKJRRd4VJfZWiqQTYsleE,4RKJRRd4VJfZWiqQTYsleE,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,197031,TRUE,https://open.spotify.com/track/4RKJRRd4VJfZWiqQTYsleE,0.873,0.575,10,-7.284,0,0.0702,0.0891,0,0.108,0.872,103.005
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",Rap,65,11/12/2020,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,0ZLuW8uOXdFNWcI40C0OC2,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,227478,TRUE,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013
Way Out (feat. Big Sean),"Jack Harlow, Big Sean",Rap,64,11/12/2020,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W,57VeLYXrvNxe8Vs18K2M9W,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,168906,TRUE,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W,0.945,0.582,11,-8.357,0,0.0719,0.114,0,0.103,0.907,108.025
SUVs (Black on Black),"Jack Harlow, Pooh Shiesty",Rap,63,03/08/2021,https://open.spotify.com/track/1MIGkQxcdAt2lDx6ySpsc5,1MIGkQxcdAt2lDx6ySpsc5,https://i.scdn.co/image/ab67616d0000b2734d00928934df027c7c51365e,157675,TRUE,https://open.spotify.com/track/1MIGkQxcdAt2lDx6ySpsc5,0.801,0.688,1,-4.594,1,0.396,0.144,0,0.107,0.5,162.928
Nail Tech,Jack Harlow,Rap,64,18/02/2022,https://open.spotify.com/track/62Yo3FDddWY8ydu6PW2wyz,62Yo3FDddWY8ydu6PW2wyz,https://i.scdn.co/image/ab67616d0000b273ddd85c9c585e663fc5431c2a,206385,TRUE,https://open.spotify.com/track/62Yo3FDddWY8ydu6PW2wyz,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36E-06,0.0984,0.1,150.127
Tyler Herro,Jack Harlow,Rap,64,22/10/2020,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,4DuUwzP4ALMqpquHU0ltAB,https://i.scdn.co/image/ab67616d0000b273d12510170b4c55664e96e9a5,156498,TRUE,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066
Lovin On Me,Jack Harlow,Rap,62,09/11/2023,https://open.spotify.com/track/3fpM9FZbtQkoCSATHmGpgJ,3fpM9FZbtQkoCSATHmGpgJ,https://i.scdn.co/image/ab67616d0000b273b2ee67d1b612c479f17a171c,138411,FALSE,https://open.spotify.com/track/3fpM9FZbtQkoCSATHmGpgJ,0.933,0.562,2,-4.979,1,0.0507,0.00363,9.31E-06,0.0873,0.592,105.035
Route 66 (feat. EST Gee),"Jack Harlow, EST Gee",Rap,61,11/12/2020,https://open.spotify.com/track/5faz5WYRJdRDiCa42DSgHR,5faz5WYRJdRDiCa42DSgHR,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,153360,TRUE,https://open.spotify.com/track/5faz5WYRJdRDiCa42DSgHR,0.914,0.463,6,-10.187,0,0.174,0.038,0,0.0833,0.532,144.039
Denver,Jack Harlow,Rap,62,28/04/2023,https://open.spotify.com/track/5r30gHLxvhp60XMc5TIIMh,5r30gHLxvhp60XMc5TIIMh,https://i.scdn.co/image/ab67616d0000b273ef51095309fee985f2bc6987,158238,TRUE,https://open.spotify.com/track/5r30gHLxvhp60XMc5TIIMh,0.711,0.775,3,-7.078,1,0.0773,0.268,0,0.0622,0.919,175.016
Luv Is Dro (feat. Static Major & Bryson Tiller),"Jack Harlow, Static Major, Bryson Tiller",Rap,62,11/12/2020,https://open.spotify.com/track/0LcsvJQSFIQo3RjNhPcYqT,0LcsvJQSFIQo3RjNhPcYqT,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,177190,TRUE,https://open.spotify.com/track/0LcsvJQSFIQo3RjNhPcYqT,0.727,0.513,6,-8.823,0,0.0524,0.0335,0,0.302,0.568,76.211
Nail Tech,Jack Harlow,Rap,61,06/05/2022,https://open.spotify.com/track/3ioJs8DQw527GmqJIp5gZG,3ioJs8DQw527GmqJIp5gZG,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,206385,TRUE,https://open.spotify.com/track/3ioJs8DQw527GmqJIp5gZG,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36E-06,0.0984,0.1,150.127
Face Of My City (feat. Lil Baby),"Jack Harlow, Lil Baby",Rap,58,11/12/2020,https://open.spotify.com/track/6MDdceLYec4AxohmorE4vH,6MDdceLYec4AxohmorE4vH,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,123447,TRUE,https://open.spotify.com/track/6MDdceLYec4AxohmorE4vH,0.74,0.566,1,-8.389,0,0.32,0.0034,0,0.589,0.342,156.197
I Got A Shot,Jack Harlow,Rap,58,06/05/2022,https://open.spotify.com/track/5hNsSrWcClSp0tg4Jdd4UY,5hNsSrWcClSp0tg4Jdd4UY,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,138782,TRUE,https://open.spotify.com/track/5hNsSrWcClSp0tg4Jdd4UY,0.973,0.433,3,-6.605,0,0.0892,0.0784,0,0.0753,0.933,120.055
Like A Blade Of Grass,Jack Harlow,Rap,59,06/05/2022,https://open.spotify.com/track/22xea6Z2a8BbyVeCksSBX9,22xea6Z2a8BbyVeCksSBX9,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,126218,TRUE,https://open.spotify.com/track/22xea6Z2a8BbyVeCksSBX9,0.891,0.489,5,-8.14,0,0.135,0.037,2.12E-05,0.0899,0.794,93.515
SUNDOWN,Jack Harlow,Rap,56,17/08/2018,https://open.spotify.com/track/0ipgd8PPFza3NNmN3Rn2uF,0ipgd8PPFza3NNmN3Rn2uF,https://i.scdn.co/image/ab67616d0000b2733ca9954e7b2b7ef7fa8bbd78,125217,TRUE,https://open.spotify.com/track/0ipgd8PPFza3NNmN3Rn2uF,0.816,0.754,2,-5.922,1,0.152,0.163,0.00199,0.105,0.704,92.023
What You Know Bout Love,Pop Smoke,Rap,79,03/07/2020,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,1tkg4EHVoqnhR6iFEXb60y,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,160000,TRUE,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,10,-8.493,1,0.353,0.65,1.59E-06,0.133,0.543,83.995
Dior,Pop Smoke,Rap,79,26/07/2019,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,79s5XnCN4TJKTVMSmOx8Ep,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5,216387,TRUE,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094
For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby",Rap,77,03/07/2020,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0PvFJmanyNQMseIFrU708S,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,190476,TRUE,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971
Element,Pop Smoke,Rap,76,07/02/2020,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB,57BGVV6wcyhbn3hsjlqEZB,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1,135747,TRUE,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18E-06,0.251,0.305,61.311
Got It On Me,Pop Smoke,Rap,74,03/07/2020,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,25zlnOAzbVoOzIeXSvQFf1,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,164580,TRUE,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65E-05,0.095,0.195,88.834
Mood Swings (feat. Lil Tjay),"Pop Smoke, Lil Tjay",Rap,77,03/07/2020,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,5rZlwNFl01HqLWBQGryKSm,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,213333,TRUE,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798
Invincible,Pop Smoke,Rap,77,07/02/2020,https://open.spotify.com/track/792HwhrdO3ErRKL5yRe4Ge,792HwhrdO3ErRKL5yRe4Ge,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1,127547,TRUE,https://open.spotify.com/track/792HwhrdO3ErRKL5yRe4Ge,0.548,0.732,11,-5.652,0,0.336,0.125,0,0.269,0.612,142.791
Hello (feat. A Boogie Wit da Hoodie),"Pop Smoke, A Boogie Wit da Hoodie",Rap,73,20/07/2020,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,2r6OAV3WsYtXuXjvJ1lIDi,https://i.scdn.co/image/ab67616d0000b27346e1307c35579c3483ea7b03,190534,TRUE,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,0.905,0.647,10,-5.065,0,0.107,0.0187,0,0.282,0.367,130.97
Get Back,Pop Smoke,Rap,72,07/02/2020,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7,3DWjFSDEQ9IWz1mj449fB7,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1,108160,TRUE,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7,0.798,0.649,9,-6.546,1,0.306,0.0746,1.34E-05,0.517,0.566,142.006
Imperfections (Interlude),Pop Smoke,Rap,70,20/07/2020,https://open.spotify.com/track/42er1na9BHF1ERol51wg8M,42er1na9BHF1ERol51wg8M,https://i.scdn.co/image/ab67616d0000b27346e1307c35579c3483ea7b03,108132,TRUE,https://open.spotify.com/track/42er1na9BHF1ERol51wg8M,0.774,0.513,7,-5.024,1,0.0778,0.907,0,0.11,0.324,91.03
The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",Rap,71,03/07/2020,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,1H7KnK26kc1YyellpbINEn,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,201600,TRUE,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77E-06,0.259,0.286,99.7
Welcome To The Party,Pop Smoke,Rap,68,26/07/2019,https://open.spotify.com/track/0fIffclhgJC5h8AdMMVvkp,0fIffclhgJC5h8AdMMVvkp,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5,214960,TRUE,https://open.spotify.com/track/0fIffclhgJC5h8AdMMVvkp,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87E-05,0.196,0.228,143.013
Hawk Em,Pop Smoke,Rap,68,26/07/2019,https://open.spotify.com/track/2ZRdQMMKtmPLdYp9aP5cK5,2ZRdQMMKtmPLdYp9aP5cK5,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5,118800,TRUE,https://open.spotify.com/track/2ZRdQMMKtmPLdYp9aP5cK5,0.683,0.607,2,-5.523,1,0.221,0.262,1.39E-05,0.354,0.506,141.99
Something Special,Pop Smoke,Rap,66,03/07/2020,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,5kkaSMcf4BFlhRRICCKZb6,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,158466,TRUE,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,0.739,0.616,7,-6.963,0,0.0338,0.252,1.93E-06,0.101,0.654,91.071
Gangstas,Pop Smoke,Rap,69,03/07/2020,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF,1hg3RlqFZXJb5YgRoK9qmF,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,160000,TRUE,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF,0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987
Mannequin (feat. Lil Tjay),"Pop Smoke, Lil Tjay",Rap,66,07/02/2020,https://open.spotify.com/track/5eJpwQyirY5EEdNadHKRAM,5eJpwQyirY5EEdNadHKRAM,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1,160560,TRUE,https://open.spotify.com/track/5eJpwQyirY5EEdNadHKRAM,0.683,0.799,1,-5.923,1,0.3,0.456,0,0.264,0.752,145.128
Woo Baby (feat. Chris Brown),"Pop Smoke, Chris Brown",Rap,67,16/07/2021,https://open.spotify.com/track/58T4yPLn4NjBYXfRxeweyM,58T4yPLn4NjBYXfRxeweyM,https://i.scdn.co/image/ab67616d0000b27379476cf856443329e6c52c04,156000,TRUE,https://open.spotify.com/track/58T4yPLn4NjBYXfRxeweyM,0.563,0.672,9,-7.226,0,0.0765,0.359,0,0.0972,0.284,99.772
Shake The Room (feat. Quavo),"Pop Smoke, Quavo",Rap,65,07/02/2020,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1,7rSnKi58HPIVC0FVyh04Q1,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1,165640,TRUE,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1,0.733,0.684,2,-4.748,1,0.177,0.142,0,0.179,0.437,142.04
Merci Beaucoup,Pop Smoke,Rap,62,16/07/2021,https://open.spotify.com/track/6mPZVis3gEGSSR2rhxlehT,6mPZVis3gEGSSR2rhxlehT,https://i.scdn.co/image/ab67616d0000b27379476cf856443329e6c52c04,175775,TRUE,https://open.spotify.com/track/6mPZVis3gEGSSR2rhxlehT,0.581,0.476,0,-6.493,1,0.189,0.476,5.66E-06,0.495,0.103,141.823
Enjoy Yourself (feat. Karol G),"Pop Smoke, KAROL G",Rap,63,03/07/2020,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO,3NWrHCwvyII4fTx05PN3IO,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,197938,TRUE,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO,0.764,0.676,11,-6.761,0,0.0927,0.389,0,0.215,0.461,97.02
War (feat. Lil Tjay) - Bonus,"Pop Smoke, Lil Tjay",Rap,62,07/02/2020,https://open.spotify.com/track/2hYN1IVp5LGIsi5MpzcjVz,2hYN1IVp5LGIsi5MpzcjVz,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1,221827,TRUE,https://open.spotify.com/track/2hYN1IVp5LGIsi5MpzcjVz,0.641,0.76,6,-4.442,0,0.179,0.195,0,0.0768,0.59,141.82
Hotel Lobby,Pop Smoke,Rap,62,20/07/2020,https://open.spotify.com/track/5xKXcU8tpSYz7C7wrMMYec,5xKXcU8tpSYz7C7wrMMYec,https://i.scdn.co/image/ab67616d0000b27346e1307c35579c3483ea7b03,151011,TRUE,https://open.spotify.com/track/5xKXcU8tpSYz7C7wrMMYec,0.688,0.61,11,-6.79,1,0.109,0.198,0.00154,0.114,0.201,88.995
Meet the Woo,Pop Smoke,Rap,61,26/07/2019,https://open.spotify.com/track/4kdKKsPHWsyNrvFsZrcg52,4kdKKsPHWsyNrvFsZrcg52,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5,121080,TRUE,https://open.spotify.com/track/4kdKKsPHWsyNrvFsZrcg52,0.816,0.526,1,-8.241,1,0.29,0.022,7.05E-05,0.0881,0.383,142.987
PTSD,Pop Smoke,Rap,63,26/07/2019,https://open.spotify.com/track/24b6djSbUFQtXAdyb3FMbr,24b6djSbUFQtXAdyb3FMbr,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5,199827,TRUE,https://open.spotify.com/track/24b6djSbUFQtXAdyb3FMbr,0.599,0.622,10,-4.313,0,0.264,0.124,0.00278,0.158,0.199,91.615
Flexin',Pop Smoke,Rap,61,28/06/2019,https://open.spotify.com/track/7mpoOB5YMpPnbllsALgSfr,7mpoOB5YMpPnbllsALgSfr,https://i.scdn.co/image/ab67616d0000b2737425f756cdc992d2f485eb64,158693,TRUE,https://open.spotify.com/track/7mpoOB5YMpPnbllsALgSfr,0.605,0.868,7,-5.802,1,0.317,0.113,3.79E-05,0.305,0.517,147.937
Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",Rap,85,02/12/2022,https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,0vjeOZ3Ft5jvAi9SBFJm1j,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,182667,TRUE,https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,0.526,0.606,5,-5.3,0,0.259,0.152,2.36E-06,0.194,0.492,116.622
Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",Rap,86,02/12/2022,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g,2Hh3ETdQKrmSI3QS0hme7g,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,199920,TRUE,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g,0.684,0.671,7,-4.392,0,0.0464,0.189,2.37E-05,0.122,0.156,88.048
Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",Rap,86,02/12/2022,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J,5wG3HvLhF6Y5KTGlK0IW3J,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,194787,TRUE,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J,0.571,0.549,1,-7.38,0,0.404,0.18,0,0.168,0.447,119.497
Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage",Rap,87,02/12/2022,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,2dHHgzDwk4BJdRwy9uXhTO,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,221520,TRUE,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,1,-6.005,0,0.0484,0.417,0,0.0822,0.172,97.95
Overdue (with Travis Scott),"Metro Boomin, Travis Scott",Rap,82,06/11/2018,https://open.spotify.com/track/6LyAwkJsHlW7RQ8S1cYAtM,6LyAwkJsHlW7RQ8S1cYAtM,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,166093,TRUE,https://open.spotify.com/track/6LyAwkJsHlW7RQ8S1cYAtM,0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133
Space Cadet (feat. Gunna),"Metro Boomin, Gunna",Rap,81,06/11/2018,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,1fewSx2d5KIZ04wsooEBOz,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,203267,TRUE,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71E-05,0.238,0.638,109.004
10 Freaky Girls (with 21 Savage),"Metro Boomin, 21 Savage",Rap,77,06/11/2018,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,0AluA5RNsa4Cx6XRhf2hWZ,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,208293,TRUE,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031
I Can't Save You (Interlude) [with Future & feat. Don Toliver],"Metro Boomin, Future, Don Toliver",Rap,78,02/12/2022,https://open.spotify.com/track/2N9LEu6Pf8nDcp3GjWJT1Z,2N9LEu6Pf8nDcp3GjWJT1Z,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,90720,TRUE,https://open.spotify.com/track/2N9LEu6Pf8nDcp3GjWJT1Z,0.668,0.727,1,-4.613,1,0.248,0.0301,0,0.143,0.309,143.083
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Metro Boomin, Travis Scott, 21 Savage",Rap,78,02/12/2022,https://open.spotify.com/track/4WuOWVnAqvEQxgSRrspBgt,4WuOWVnAqvEQxgSRrspBgt,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,207307,TRUE,https://open.spotify.com/track/4WuOWVnAqvEQxgSRrspBgt,0.671,0.658,2,-5.567,1,0.309,0.189,8.66E-05,0.147,0.257,87.933
Around Me (feat. Don Toliver),"Metro Boomin, Don Toliver",Rap,78,02/12/2022,https://open.spotify.com/track/221qmpQeBNV87sUjQeUTVH,221qmpQeBNV87sUjQeUTVH,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,191520,TRUE,https://open.spotify.com/track/221qmpQeBNV87sUjQeUTVH,0.693,0.67,2,-3.537,0,0.0345,0.0958,0.00857,0.432,0.084,119.907
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","Metro Boomin, A$AP Rocky, Roisee",Rap,78,02/06/2023,https://open.spotify.com/track/6Ec5LeRzkisa5KJtwLfOoW,6Ec5LeRzkisa5KJtwLfOoW,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,256027,FALSE,https://open.spotify.com/track/6Ec5LeRzkisa5KJtwLfOoW,0.599,0.526,9,-7.812,0,0.0385,0.0408,0.00256,0.209,0.134,90.018
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Metro Boomin, Swae Lee, Lil Wayne, Offset",Rap,76,02/06/2023,https://open.spotify.com/track/39MK3d3fonIP8Mz9oHCTBB,39MK3d3fonIP8Mz9oHCTBB,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,231747,FALSE,https://open.spotify.com/track/39MK3d3fonIP8Mz9oHCTBB,0.611,0.483,11,-6.216,0,0.055,0.214,0,0.124,0.204,145.983
Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),"Metro Boomin, Coi Leray",Rap,74,02/06/2023,https://open.spotify.com/track/0AAMnNeIc6CdnfNU85GwCH,0AAMnNeIc6CdnfNU85GwCH,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,189467,FALSE,https://open.spotify.com/track/0AAMnNeIc6CdnfNU85GwCH,0.775,0.298,9,-9.351,1,0.0517,0.211,0.000233,0.132,0.0472,120.091
Raindrops (Insane) [with Travis Scott],"Metro Boomin, Travis Scott",Rap,75,02/12/2022,https://open.spotify.com/track/1pacwLXyRO47ka0v6LTIiY,1pacwLXyRO47ka0v6LTIiY,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,188587,TRUE,https://open.spotify.com/track/1pacwLXyRO47ka0v6LTIiY,0.796,0.539,7,-5.974,0,0.0433,0.103,0,0.343,0.123,111.988
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",Rap,75,02/06/2023,https://open.spotify.com/track/5rurggqwwudn9clMdcchxT,5rurggqwwudn9clMdcchxT,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,219453,FALSE,https://open.spotify.com/track/5rurggqwwudn9clMdcchxT,0.631,0.535,0,-7.836,1,0.0842,0.464,0,0.115,0.22,140.127
Umbrella (with 21 Savage & Young Nudy),"Metro Boomin, 21 Savage, Young Nudy",Rap,71,02/12/2022,https://open.spotify.com/track/2Yt4SXIgmoaPZHGdRafp4P,2Yt4SXIgmoaPZHGdRafp4P,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,222000,TRUE,https://open.spotify.com/track/2Yt4SXIgmoaPZHGdRafp4P,0.822,0.788,11,-3.634,0,0.173,0.0838,0.000173,0.359,0.389,111.016
Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),"Metro Boomin, A$AP Rocky, Takeoff",Rap,71,02/12/2022,https://open.spotify.com/track/3SsJ17EnPIu1B4GZshqjIS,3SsJ17EnPIu1B4GZshqjIS,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,189427,TRUE,https://open.spotify.com/track/3SsJ17EnPIu1B4GZshqjIS,0.491,0.77,5,-6.018,0,0.308,0.112,0,0.319,0.37,177.977
Don't Come Out The House (with 21 Savage),"Metro Boomin, 21 Savage",Rap,70,06/11/2018,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom,2Grb4G6t9VIqo6moKUloom,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,168347,TRUE,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963
Hummingbird (Metro Boomin & James Blake),"Metro Boomin, James Blake",Rap,69,02/06/2023,https://open.spotify.com/track/6HexNTb392JS071DoTGo0y,6HexNTb392JS071DoTGo0y,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,319493,FALSE,https://open.spotify.com/track/6HexNTb392JS071DoTGo0y,0.586,0.595,6,-7.851,1,0.127,0.459,0.00681,0.254,0.256,81.405
Metro Spider (with Young Thug),"Metro Boomin, Young Thug",Rap,69,02/12/2022,https://open.spotify.com/track/2VtgzixdB967bHDNu5A1nh,2VtgzixdB967bHDNu5A1nh,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,174560,TRUE,https://open.spotify.com/track/2VtgzixdB967bHDNu5A1nh,0.709,0.734,1,-5.027,1,0.125,0.0411,0,0.346,0.245,143.087
