song_name,artist,genre,popularity,release_date,music_link,track_id,image
Vaate G Tu Shevgyachi Sheg,Anna Surwade,pop,0,2021-04-24,https://open.spotify.com/track/3bQH0qbJE2I4073AGFLUnm,3bQH0qbJE2I4073AGFLUnm,https://i.scdn.co/image/ab67616d0000b273a21d2fa0fd5c41425e435a6e
Where Are You Today / Gdzie Jesteś Dziś,Mieczysław Fogg,pop,0,2022-11-27,https://open.spotify.com/track/3j27Sa2tkr4cgtGlJiUoCg,3j27Sa2tkr4cgtGlJiUoCg,https://i.scdn.co/image/ab67616d0000b273bc3c9b8f1152347df18efbd0
Banni Bago Me Khilrya Phool,Raju Sen Bambor,pop,0,2023-06-05,https://open.spotify.com/track/5L526bosV3ralrx9Spaazn,5L526bosV3ralrx9Spaazn,https://i.scdn.co/image/ab67616d0000b27342e9a79ae6029d7e87822d27
Mostarski dućani,Safet Isovic,pop,13,2020-11-05,https://open.spotify.com/track/2HwQtVxQjfNUXaIpCIcI0Z,2HwQtVxQjfNUXaIpCIcI0Z,https://i.scdn.co/image/ab67616d0000b273c536cb16cf3e95a4cf8798eb
She Will Be Loved,Maroon 5,pop,3,2021-05-26,https://open.spotify.com/track/5Y7nvti5eNyzZQaBM4WKN3,5Y7nvti5eNyzZQaBM4WKN3,https://i.scdn.co/image/ab67616d0000b27308491215b1f6edd4a4710604
Suno Ji Banna,Happy Singh,pop,0,2021-09-10,https://open.spotify.com/track/5TUSQyjaMrERQ5KaFxuGxQ,5TUSQyjaMrERQ5KaFxuGxQ,https://i.scdn.co/image/ab67616d0000b273ef448370b664399f3e469fcc
Fut Gayil Ba,Bullet Raja,pop,0,2020-11-26,https://open.spotify.com/track/5XA8KxHtmhvyp3STMe1Qux,5XA8KxHtmhvyp3STMe1Qux,https://i.scdn.co/image/ab67616d0000b2737b3cac1e9e94ffea064b35d8
On My Way,Panetoz,pop,0,2023-04-19,https://open.spotify.com/track/2ns6MCuAHvL0LwxwPQ6HNd,2ns6MCuAHvL0LwxwPQ6HNd,https://i.scdn.co/image/ab67616d0000b273b757655a161825ddef813ee9
KEN RASIR TUKEL,UMAKANT BARIK,pop,1,2023-06-06,https://open.spotify.com/track/7rZNqL3LQAeTeaAb8fpKVq,7rZNqL3LQAeTeaAb8fpKVq,https://i.scdn.co/image/ab67616d0000b2732e586b41fb78a117cc83d2ef
Promiscuous,Nelly Furtado,pop,1,2023-10-11,https://open.spotify.com/track/0Y6Ws1fKQwTuJZ7qn3xqWR,0Y6Ws1fKQwTuJZ7qn3xqWR,https://i.scdn.co/image/ab67616d0000b273f312f3144a6b7802bb448de3
1970,Boris,pop,12,2023-07-06,https://open.spotify.com/track/7lBtAxWD5yWRU8EPYPRk2j,7lBtAxWD5yWRU8EPYPRk2j,https://i.scdn.co/image/ab67616d0000b273e45b6160991b146c899648f7
Anti-Hero,Taylor Swift,pop,90,2022-10-21,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,0V3wPSX9ygBnCm8psDIegu,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
Surfing,YAJICO GIRL,pop,7,2021-02-17,https://open.spotify.com/track/6qqIl3K17ONIn87OGIXC46,6qqIl3K17ONIn87OGIXC46,https://i.scdn.co/image/ab67616d0000b27394dd03ae4ae75fefa49a8509
MELODIA CRIMINAL,Fred De Palma,pop,0,2023-10-13,https://open.spotify.com/track/6yAue1ng2urK0tisuCux8G,6yAue1ng2urK0tisuCux8G,https://i.scdn.co/image/ab67616d0000b273b2f91db97eec076811d9d5de
Back It Up,Bres,pop,8,2022-03-04,https://open.spotify.com/track/571Nn0BJQmpdERgE5PsfNB,571Nn0BJQmpdERgE5PsfNB,https://i.scdn.co/image/ab67616d0000b2736e053133560d91c57b39346c
Khune Khoon Ho Gail,Tuntun Yadav,pop,0,2024-01-26,https://open.spotify.com/track/5o1QNOB5E9bUB8HOxQLYZ7,5o1QNOB5E9bUB8HOxQLYZ7,https://i.scdn.co/image/ab67616d0000b273bcb0b22072f0d039ac584bd2
With Bells On,Dolly Parton,pop,0,2023-09-12,https://open.spotify.com/track/22Lt16ibsKwXUzDOd6vC03,22Lt16ibsKwXUzDOd6vC03,https://i.scdn.co/image/ab67616d0000b2730955a3000b7dfeea4feb93ee
Jujunela,Bayar Şahin,pop,0,2021-03-23,https://open.spotify.com/track/4eHmT98Sm0NQ10ZNSRJ0g3,4eHmT98Sm0NQ10ZNSRJ0g3,https://i.scdn.co/image/ab67616d0000b273c77a74378569fec7b719ffba
Jaanua Pade Aara Mei,Tuntun Yadav,pop,0,2023-06-01,https://open.spotify.com/track/5K3nzsCNZO02AphuA5wnkg,5K3nzsCNZO02AphuA5wnkg,https://i.scdn.co/image/ab67616d0000b2734a6ab994c2598ad31134897b
Minor Victories,Julia Fordham,pop,1,2023-02-03,https://open.spotify.com/track/2NI3jlVz3p0kGndRAjoWhS,2NI3jlVz3p0kGndRAjoWhS,https://i.scdn.co/image/ab67616d0000b2738349a7bad655989c8e68260d
Cette ombre - Bossa Nova Version,Emilie Simon,pop,0,2020-09-25,https://open.spotify.com/track/4vQDXEg0xncSM530883XmU,4vQDXEg0xncSM530883XmU,https://i.scdn.co/image/ab67616d0000b2735df147e8a07fd526a59c4b15
Vì Em Chưa Bao Giờ Khóc,Hà Nhi,pop,55,2023-06-30,https://open.spotify.com/track/4CKGjLQYTZv9S1eDuUG7DG,4CKGjLQYTZv9S1eDuUG7DG,https://i.scdn.co/image/ab67616d0000b273b37cc136b8ae6c270f366d13
Waktu,Melly Goeslaw,pop,33,2020-08-28,https://open.spotify.com/track/1BGk9tNfAVs32Q9sCDIZHx,1BGk9tNfAVs32Q9sCDIZHx,https://i.scdn.co/image/ab67616d0000b273c9c92d44f225a7d911271917
Mi Dusha,Rumen Borilov,pop,6,2021-04-09,https://open.spotify.com/track/5YIYIBLU0ECwLP3JvsRyoE,5YIYIBLU0ECwLP3JvsRyoE,https://i.scdn.co/image/ab67616d0000b2734460127f8ce0ad3075354d06
Gokul Na Govaliya O Re O Shamaliya,Shital Thakor,pop,0,2022-08-23,https://open.spotify.com/track/0gyluIFapDNjvVgrrK1zAz,0gyluIFapDNjvVgrrK1zAz,https://i.scdn.co/image/ab67616d0000b273303d6fe9cf987b82d51b9d4a
Mohan Tum Aa Jaiyo,Shivani,pop,0,2023-01-10,https://open.spotify.com/track/1KpN34ShgTesdea8GwYHPe,1KpN34ShgTesdea8GwYHPe,https://i.scdn.co/image/ab67616d0000b27302cc7d9483077e842afcbcae
Pensamentos,Simone,pop,2,2022-01-28,https://open.spotify.com/track/6Cqkc5vLjlK7Y5MiM3hsNq,6Cqkc5vLjlK7Y5MiM3hsNq,https://i.scdn.co/image/ab67616d0000b273e91ba5934c244127cde45ba0
Hallöchen - Party Remix,Stereoact,pop,0,2022-08-03,https://open.spotify.com/track/6IFOnX84pxbvxTS7NaJSF8,6IFOnX84pxbvxTS7NaJSF8,https://i.scdn.co/image/ab67616d0000b2732db001a0a97b893bc4ba2769
Mjesečar (Live 2009),Opća Opasnost,pop,4,2022-12-13,https://open.spotify.com/track/6K1WPVlVIXfL0Lv8MXOoxZ,6K1WPVlVIXfL0Lv8MXOoxZ,https://i.scdn.co/image/ab67616d0000b2734fe1bf8b645196e620aeb1ae
Tafiya,Londonboykiller,pop,0,2023-07-09,https://open.spotify.com/track/0cd339m6Z18usbinlAo82Y,0cd339m6Z18usbinlAo82Y,https://i.scdn.co/image/ab67616d0000b2738c41b60a1f5e08d3a7546b46
Raat Kali Milba Aja,Sugna Bai,pop,4,2020-12-01,https://open.spotify.com/track/1Hn7Wds2ZhmABduDGowXq3,1Hn7Wds2ZhmABduDGowXq3,https://i.scdn.co/image/ab67616d0000b273bf30aa5cc381b6abd0c174bc
Jalousie,Mieczysław Fogg,pop,0,2022-12-23,https://open.spotify.com/track/6xF9WQxhCpDV285lYakB8V,6xF9WQxhCpDV285lYakB8V,https://i.scdn.co/image/ab67616d0000b273bc06afd85d397bcdfdb8730f
Musafara Khpal Watan Ta Zra Raza,Nazia Iqbal,pop,0,2022-03-11,https://open.spotify.com/track/0TFc6zV0xlLS9RjPzmHyup,0TFc6zV0xlLS9RjPzmHyup,https://i.scdn.co/image/ab67616d0000b27338cecd0ac9e0bdc0564dfa36
Không Thể Và Có Thể,Đàm Vĩnh Hưng,pop,0,2022-12-14,https://open.spotify.com/track/0mk62qz0guj1VqrCH900gA,0mk62qz0guj1VqrCH900gA,https://i.scdn.co/image/ab67616d0000b2731c61fafe22c3526b997f2f62
Yêu Là Đau Thế Này,Quang Hà,pop,0,2022-03-02,https://open.spotify.com/track/041FwGOZbqdTBnLQ7stEuy,041FwGOZbqdTBnLQ7stEuy,https://i.scdn.co/image/ab67616d0000b2734904abbc44ee0c4b6956b18f
Afto Pou Ithela - Live,Thodoris Ferris,pop,7,2023-10-22,https://open.spotify.com/track/3AevlfE7Z2inxj8xM8wkhE,3AevlfE7Z2inxj8xM8wkhE,https://i.scdn.co/image/ab67616d0000b273973ea79e0a31836817f30727
Ndera,Omega 256,pop,13,2021-11-12,https://open.spotify.com/track/2HX8JrWyMU0lx9WYmuDMIL,2HX8JrWyMU0lx9WYmuDMIL,https://i.scdn.co/image/ab67616d0000b273c9e242df02ae247a932787a0
It's Beginning To Look A Lot Like Christmas,Pentatonix,pop,0,2023-08-15,https://open.spotify.com/track/0SYbe3c3UAkW0MV3jUgmtm,0SYbe3c3UAkW0MV3jUgmtm,https://i.scdn.co/image/ab67616d0000b2732cd27809102e2b94459d7151
I Lost Myself in Loving You,Jamie Miller,pop,0,2023-05-12,https://open.spotify.com/track/56ojkwO4KXUwZLErZDgdUE,56ojkwO4KXUwZLErZDgdUE,https://i.scdn.co/image/ab67616d0000b273f3088934594b8483acfbe566
american jesus,Nessa Barrett,pop,0,2023-09-15,https://open.spotify.com/track/1LbSclFPgXkrLhR55LBuzY,1LbSclFPgXkrLhR55LBuzY,https://i.scdn.co/image/ab67616d0000b273bbd6e539c705ffcdd1c2b705
Những Vết Thương,Thái Đinh,pop,15,2020-12-12,https://open.spotify.com/track/28klZ7ohatMv8SlHgMKU4d,28klZ7ohatMv8SlHgMKU4d,https://i.scdn.co/image/ab67616d0000b2730d4146e6640f39776d9316b6
Fiel,Samuel Troc,pop,21,2022-05-19,https://open.spotify.com/track/5rWvjJULWlwyuJbVQYYPTr,5rWvjJULWlwyuJbVQYYPTr,https://i.scdn.co/image/ab67616d0000b27357f20a6170f141cd4aafe500
The Christmas Song (Chestnuts Roasting on an Open Fire),Pentatonix,pop,0,2022-09-30,https://open.spotify.com/track/3AF0YXGyHXPX7ThibLyfSq,3AF0YXGyHXPX7ThibLyfSq,https://i.scdn.co/image/ab67616d0000b273e0b4bbebae75b432a805881d
"A State of Trance (ASOT 1113) - Interview with LÜRUM, Pt. 4",Armin van Buuren,pop,2,2023-03-23,https://open.spotify.com/track/5MrbxTBuNd52IkqeSGIYqS,5MrbxTBuNd52IkqeSGIYqS,https://i.scdn.co/image/ab67616d0000b273a00a57f122e8a46491a99e1e
ひるさがり (Remaster),Minako Yoshida,pop,4,2021-06-16,https://open.spotify.com/track/1SVFyiUC6cOfKLubHO6G8I,1SVFyiUC6cOfKLubHO6G8I,https://i.scdn.co/image/ab67616d0000b273f8a6d16dc1edfa1180d9a9aa
Pool,Far Caspian,pop,47,2023-07-14,https://open.spotify.com/track/49FHYvCtxzbtvEVZqHOBHE,49FHYvCtxzbtvEVZqHOBHE,https://i.scdn.co/image/ab67616d0000b273457a53f2bd8257417fc94e68
Hungry Heart ft. Hayley Kiyoko,Steve Aoki,pop,43,2023-03-03,https://open.spotify.com/track/6JqJ2DMu7B2PddAdNAVmYy,6JqJ2DMu7B2PddAdNAVmYy,https://i.scdn.co/image/ab67616d0000b27366f3a10e6d0696289325abd1
live forever,almost monday,pop,0,2021-05-21,https://open.spotify.com/track/7kZyvQibPGXe588dvnKBu7,7kZyvQibPGXe588dvnKBu7,https://i.scdn.co/image/ab67616d0000b2736010153917b807a1962563f7
Castle on the Hill - Acoustic,Ed Sheeran,pop,0,2023-06-02,https://open.spotify.com/track/6YNapa7EXbRMigKz5YlzWC,6YNapa7EXbRMigKz5YlzWC,https://i.scdn.co/image/ab67616d0000b27327e24b091992813f06cbe7b4
i hope ur miserable until ur dead,Nessa Barrett,pop,1,2022-10-28,https://open.spotify.com/track/6QV51DMfrHr5aoOajJMHdh,6QV51DMfrHr5aoOajJMHdh,https://i.scdn.co/image/ab67616d0000b27398c2a6e8bfbabc9fea097b06
Generazione santa,Sounds Music Italia,gospel,5,2020-10-30,https://open.spotify.com/track/6fp2dqg9fVJ8uUKt3u5Y8n,6fp2dqg9fVJ8uUKt3u5Y8n,https://i.scdn.co/image/ab67616d0000b273e31c4c5855bdead0ecd34b94
Forever,GV3,gospel,29,2021-03-26,https://open.spotify.com/track/1uMEHGk1nsjDOZoCY9wvtk,1uMEHGk1nsjDOZoCY9wvtk,https://i.scdn.co/image/ab67616d0000b273a53a2d48e69d9cbae57b7c24
Memorias Que Dan Vida,Bruna Karla,gospel,4,2021-03-19,https://open.spotify.com/track/0g7xupYq3SzuFh5vR4RJFE,0g7xupYq3SzuFh5vR4RJFE,https://i.scdn.co/image/ab67616d0000b273caaefe0caa9a3236b403d6ac
End of the End of the World,Joe Mullins & The Radio Ramblers,gospel,1,2023-03-17,https://open.spotify.com/track/7l96z00VgLfdRDqewQ54G7,7l96z00VgLfdRDqewQ54G7,https://i.scdn.co/image/ab67616d0000b27309335de60d57a9ecfbec98d4
You're Holy(Prelude),Racheal,gospel,2,2023-07-01,https://open.spotify.com/track/4kXcGxAapASgoJvDrC2wUg,4kXcGxAapASgoJvDrC2wUg,https://i.scdn.co/image/ab67616d0000b2737f941b9b00d4d946c39a89e0
Velsignelsen,Evangeliesenteret,gospel,25,2022-01-14,https://open.spotify.com/track/7toNnqqt1JeP6UhBtRgv1x,7toNnqqt1JeP6UhBtRgv1x,https://i.scdn.co/image/ab67616d0000b273f89f952dec815822e2baccca
Venceu - Ao Vivo,Nívea Soares,gospel,15,2023-03-22,https://open.spotify.com/track/04IKAxkICNNEFZDoEd36Yi,04IKAxkICNNEFZDoEd36Yi,https://i.scdn.co/image/ab67616d0000b2739b4df8cd184599035fe3acea
Mmuso Wa Modimo - Live,Spirit Of Praise,gospel,2,2020-10-23,https://open.spotify.com/track/0KZcIsquwVDVQ6mTJ8dQMp,0KZcIsquwVDVQ6mTJ8dQMp,https://i.scdn.co/image/ab67616d0000b2731d507bc4049bc06a2ec349e7
Chete,A'Chanza,gospel,0,2021-06-20,https://open.spotify.com/track/35aPePQZKQLtX1ttFZlbAs,35aPePQZKQLtX1ttFZlbAs,https://i.scdn.co/image/ab67616d0000b273748a364ea4409cea5f417ee5
An Old Convention Song,The Cathedrals,gospel,1,2020-09-11,https://open.spotify.com/track/3qvpjQvBNvW5lwbZJLbJKj,3qvpjQvBNvW5lwbZJLbJKj,https://i.scdn.co/image/ab67616d0000b273b2726c4b39e1f801e04e4c67
Turaga Turaga,Waisea Rogoyawa Tikomailepanoni,gospel,1,2022-06-16,https://open.spotify.com/track/5yR2Dk95JaKozjcwyn9PFK,5yR2Dk95JaKozjcwyn9PFK,https://i.scdn.co/image/ab67616d0000b2734dad271f214cd914d2e0d65e
A Essência da Adoração,Damares,gospel,1,2020-06-19,https://open.spotify.com/track/21mYgU60dpmMjJFKyTJLFX,21mYgU60dpmMjJFKyTJLFX,https://i.scdn.co/image/ab67616d0000b2730146ae4afebcc63694accaf0
Thlaola (Live),Tshwane Gospel Choir,gospel,6,2020-09-30,https://open.spotify.com/track/2iJFDeZ4AR5PkyweBdAcmj,2iJFDeZ4AR5PkyweBdAcmj,https://i.scdn.co/image/ab67616d0000b273b69e6494b4b0c7029253b165
Deus tú és Santo (Lord you're Holy) - Ao vivo,Danielle Cristina,gospel,9,2020-04-24,https://open.spotify.com/track/3FK1N9BLOgoF1QEJLqrimg,3FK1N9BLOgoF1QEJLqrimg,https://i.scdn.co/image/ab67616d0000b273fcead93c982b5a7f4ac625a6
Judas,Marcos Antônio,gospel,14,2024-01-04,https://open.spotify.com/track/4pCc120QjlegBG3U7I0awu,4pCc120QjlegBG3U7I0awu,https://i.scdn.co/image/ab67616d0000b27365bb6fe65bba19db3e50c7b8
Energy,Wingy Danejah,gospel,0,2023-04-14,https://open.spotify.com/track/4dCMbSQYqpDcbVX4pW8HXV,4dCMbSQYqpDcbVX4pW8HXV,https://i.scdn.co/image/ab67616d0000b2731d42ebd11e3a623ef3250bf7
When Life Is Over,The Schmidts & First Love,gospel,1,2021-08-01,https://open.spotify.com/track/7KGujB5YcUENHjYTluV93G,7KGujB5YcUENHjYTluV93G,https://i.scdn.co/image/ab67616d0000b273c359e8d0bfbd8da79b33b306
Ur'umwami Uraganje,Apollinaire Habonimana,gospel,7,2023-05-31,https://open.spotify.com/track/51Ah2AOR7LJyngzKbeklgv,51Ah2AOR7LJyngzKbeklgv,https://i.scdn.co/image/ab67616d0000b273ddebba5d6bde223a09ad8fac
Ao Teu Encontro,Paulo Neto,gospel,22,2020-09-15,https://open.spotify.com/track/5ezK2FQqTaeYCYYwoCA0a9,5ezK2FQqTaeYCYYwoCA0a9,https://i.scdn.co/image/ab67616d0000b273c275efd2fb7833dc36a4bc14
Fronteiras - Live,Rebanhão,gospel,17,2021-05-03,https://open.spotify.com/track/79nb8plGpz1RfDExD4T2GL,79nb8plGpz1RfDExD4T2GL,https://i.scdn.co/image/ab67616d0000b27344fdcff41745ae6766f50aff
Beautiful Star of Bethlehem,The Primitive Quartet,gospel,2,2021-12-03,https://open.spotify.com/track/4abRJPFTtjU5p3lYRLM7YE,4abRJPFTtjU5p3lYRLM7YE,https://i.scdn.co/image/ab67616d0000b273c11edd6f592651dd10772d73
Blessed Love,Glacia Robinson,gospel,0,2023-09-25,https://open.spotify.com/track/0vlebGFXxckj5CRLXyCWve,0vlebGFXxckj5CRLXyCWve,https://i.scdn.co/image/ab67616d0000b27370f6f359b5fa1e08d3be0e99
Msifuni,Papi Clever & Dorcas,gospel,12,2023-03-12,https://open.spotify.com/track/1EYXrax9Wdk3FEyakZGEug,1EYXrax9Wdk3FEyakZGEug,https://i.scdn.co/image/ab67616d0000b2732088495749fef7cd8a7d87f6
Dolce Melodia,Mirko&Giorgia,gospel,6,2022-12-24,https://open.spotify.com/track/4G9Ykvo4eHmRRZs55QvyLE,4G9Ykvo4eHmRRZs55QvyLE,https://i.scdn.co/image/ab67616d0000b273729569ac987de7f71f47d346
De Todas as Nações do Mundo,Luiz Artur,gospel,3,2020-11-03,https://open.spotify.com/track/0gi1C1UxKdOyPQK8Bj2YT2,0gi1C1UxKdOyPQK8Bj2YT2,https://i.scdn.co/image/ab67616d0000b27318487daf48009b9af913d31b
Não Adoro por Sinais,Gabriel Brito,gospel,63,2022-01-20,https://open.spotify.com/track/5wHx18pp8YbZgyAzL3Yju4,5wHx18pp8YbZgyAzL3Yju4,https://i.scdn.co/image/ab67616d0000b27366ea98fd99134233751b48a3
Resposta de Deus (Playback),Eurice Diniz,gospel,0,2023-10-09,https://open.spotify.com/track/6utCfNLsFxOkIVJlbozLs5,6utCfNLsFxOkIVJlbozLs5,https://i.scdn.co/image/ab67616d0000b27349af9b127fb2aa6d11b87540
A Bênção (The Blessing) (feat. Lukas Agustinho),Aline Barros,gospel,0,2023-04-28,https://open.spotify.com/track/1L2txwXWmuDANUlCo65uGQ,1L2txwXWmuDANUlCo65uGQ,https://i.scdn.co/image/ab67616d0000b27357795ae436d577ae34f50805
Blessed,Dj Penny,gospel,0,2021-01-17,https://open.spotify.com/track/5EgjVmSYVxD2oO1u95tq6w,5EgjVmSYVxD2oO1u95tq6w,https://i.scdn.co/image/ab67616d0000b2734127c7b79210854f4809e4d9
I've Never Been This Homesick Before,Porchlight Trio,gospel,0,2021-01-08,https://open.spotify.com/track/0rv0wzQPkilBVtyl9FwfcP,0rv0wzQPkilBVtyl9FwfcP,https://i.scdn.co/image/ab67616d0000b2735e6f65a7c7db1cdf3d3ebd42
Vosa Ni Kalou E Bula,Peacemaker Gospel,gospel,1,2021-04-01,https://open.spotify.com/track/1FvpLA4SWl1qm60r1fhcZB,1FvpLA4SWl1qm60r1fhcZB,https://i.scdn.co/image/ab67616d0000b27321fe92b472a2e8d340a580fa
La Paura non è il mio Futuro,be.church,gospel,2,2023-04-09,https://open.spotify.com/track/24lEizsaeSU684Nox7HMgV,24lEizsaeSU684Nox7HMgV,https://i.scdn.co/image/ab67616d0000b2736557413855d3e4a55bd672b1
I'm Throwin' up My Hands,Rev. Gary Davis,gospel,0,2021-09-10,https://open.spotify.com/track/1lgctFjKFzYqrHQ2Y7QfaR,1lgctFjKFzYqrHQ2Y7QfaR,https://i.scdn.co/image/ab67616d0000b2731b5035df947ea5d436681e84
Eu Permiti o Vento,Jéssica Augusto,gospel,18,2022-05-10,https://open.spotify.com/track/30reu1vQiY5574QpkJnOfA,30reu1vQiY5574QpkJnOfA,https://i.scdn.co/image/ab67616d0000b2730742c1a0401e07bff4ac2deb
Ndimene muliri,Dr Ethel Kamwendo Banda,gospel,3,2023-09-04,https://open.spotify.com/track/1CWiUcMwYYpayQcotFtLiB,1CWiUcMwYYpayQcotFtLiB,https://i.scdn.co/image/ab67616d0000b27349a0a4fabf6976bb265c49f1
Right Now (feat. Dorinda Clark-Cole),Myron Butler & Levi,gospel,4,2020-06-26,https://open.spotify.com/track/0lKAlOxrdXciGsBWsvB94k,0lKAlOxrdXciGsBWsvB94k,https://i.scdn.co/image/ab67616d0000b273a6853e0701697ef8bbdf0544
Só Tenho a Ti,Leonardo Gonçalves,gospel,0,2023-12-22,https://open.spotify.com/track/0icio6FQR6gbPcZUhB7Jwi,0icio6FQR6gbPcZUhB7Jwi,https://i.scdn.co/image/ab67616d0000b273cc77e1c8f74c07a9a60bc52d
My God Has Been so Good to Me,The Lindseys,gospel,14,2021-12-12,https://open.spotify.com/track/2xeosl8rcNmk5NSKPy3dev,2xeosl8rcNmk5NSKPy3dev,https://i.scdn.co/image/ab67616d0000b273019cc67c44a2a3a4207e98b3
Diz,Gabriela Rocha,gospel,3,2024-01-23,https://open.spotify.com/track/02BJuT9tlsZi3JjucUGKyh,02BJuT9tlsZi3JjucUGKyh,https://i.scdn.co/image/ab67616d0000b27301243b6a246ff6e76d864140
Imutável,Aline Barros,gospel,25,2022-01-20,https://open.spotify.com/track/5tPitnPLWxu3vtb1sBHdkX,5tPitnPLWxu3vtb1sBHdkX,https://i.scdn.co/image/ab67616d0000b273a27207aac9b6c562dacce852
"Never Give Up, Never Give In",Ernie Haase & Signature Sound,gospel,1,2020-09-11,https://open.spotify.com/track/2xV3NFzZfzWNOJylsKRLzo,2xV3NFzZfzWNOJylsKRLzo,https://i.scdn.co/image/ab67616d0000b273b2726c4b39e1f801e04e4c67
Nkusabila,WILSON BUGEMBE,gospel,8,2020-07-11,https://open.spotify.com/track/0BNwxjlG4s5D8riEPVq3MR,0BNwxjlG4s5D8riEPVq3MR,https://i.scdn.co/image/ab67616d0000b273af5febb1129a080d20d81d15
You Deliver Me - 2020 Remastered,George Nooks,gospel,0,2020-04-24,https://open.spotify.com/track/0TjNl9kgNNF38stGogS2ZV,0TjNl9kgNNF38stGogS2ZV,https://i.scdn.co/image/ab67616d0000b273212d90d224b01655ea64017d
Unconditional Love,nina shezz,gospel,2,2022-07-23,https://open.spotify.com/track/4P6OZITzqEgWOrx70KntOV,4P6OZITzqEgWOrx70KntOV,https://i.scdn.co/image/ab67616d0000b27394805fc79a748b0abc3e142d
Jesus Has Risen,Legacy Five,gospel,1,2020-01-01,https://open.spotify.com/track/1gHTqhuNMaHc6JRQ65PjJW,1gHTqhuNMaHc6JRQ65PjJW,https://i.scdn.co/image/ab67616d0000b27330e4b65ff5980a46d7b56e33
Caminho no Deserto,Nívea Soares,gospel,0,2023-11-14,https://open.spotify.com/track/295FP5OJKyGMhplAIgoQan,295FP5OJKyGMhplAIgoQan,https://i.scdn.co/image/ab67616d0000b2738c0120813eb84086dcfc6e97
Ele Me Ouve (Playback),Sophia Vitória,gospel,2,2020-10-26,https://open.spotify.com/track/1OsWZFJOudDRaWRQtM86Os,1OsWZFJOudDRaWRQtM86Os,https://i.scdn.co/image/ab67616d0000b273741d87c12f2eaccb78cf93e9
Chhan Tlak Ka Ni Em Ni,Pensy B Lalthangliani,gospel,2,2021-07-14,https://open.spotify.com/track/3VC85WuWic8fdJ56ftsg4R,3VC85WuWic8fdJ56ftsg4R,https://i.scdn.co/image/ab67616d0000b273ce4055d2a5021cf82217d924
Plus qu'un chant,Ruth Kimongoli,gospel,20,2023-05-24,https://open.spotify.com/track/65Zd9IiIzI84folHGjapSs,65Zd9IiIzI84folHGjapSs,https://i.scdn.co/image/ab67616d0000b2733cc9dc424180ff27508327d0
Tá Chorando Por Quê?,Preto no Branco,gospel,66,2020-08-04,https://open.spotify.com/track/5NsIWuO8yute6RHF3Ij7cE,5NsIWuO8yute6RHF3Ij7cE,https://i.scdn.co/image/ab67616d0000b2738c3337567d9a0b374965dd97
Ven,Los Dandys,rock,0,2021-08-27,https://open.spotify.com/track/3DCT0qwPQSnaA3gRcYRbQ6,3DCT0qwPQSnaA3gRcYRbQ6,https://i.scdn.co/image/ab67616d0000b273493c49e8826e923e7cb35b20
Propongo,Andrés Suárez,rock,20,2020-06-19,https://open.spotify.com/track/6CFttXWy8AMqRtgxIzOXYi,6CFttXWy8AMqRtgxIzOXYi,https://i.scdn.co/image/ab67616d0000b2738412776384bc0418bc14e5d1
True feeling,sana,rock,0,2020-10-28,https://open.spotify.com/track/0qTiVUSloZqjyUhO84Eonw,0qTiVUSloZqjyUhO84Eonw,https://i.scdn.co/image/ab67616d0000b2737525d44de6cbcc6afe0cbd68
La Rosa y la Cruz - En Directo,Los Rebeldes,rock,7,2023-10-13,https://open.spotify.com/track/6rQBAQ3XVs2yZHDgcxwibp,6rQBAQ3XVs2yZHDgcxwibp,https://i.scdn.co/image/ab67616d0000b2732a70bf202976fe5c09147489
Is This Love,Whitesnake,rock,6,2023-02-17,https://open.spotify.com/track/1PhpTLX7LBkxOKaZ14wSYy,1PhpTLX7LBkxOKaZ14wSYy,https://i.scdn.co/image/ab67616d0000b273f7bdfd13d180105d1f8a1bcd
Kapitel 534 - Elric - Die Gesamtausgabe,Michael Moorcock,rock,0,2023-10-01,https://open.spotify.com/track/0lTwNqwZSAHLosI5FWEIdS,0lTwNqwZSAHLosI5FWEIdS,https://i.scdn.co/image/ab67616d0000b273a8291f0afc703a93abe88278
O Bobo da Corte,César Fhópe,rock,0,2023-04-11,https://open.spotify.com/track/2xkO8sByUcFn3x5zaKDEkE,2xkO8sByUcFn3x5zaKDEkE,https://i.scdn.co/image/ab67616d0000b273f45b52b1bb27cadfdfee2a68
This Whole World - Backing Vocals Section,The Beach Boys,rock,7,2021-08-27,https://open.spotify.com/track/6T9TzqZqXcHL1TZWBt5wA7,6T9TzqZqXcHL1TZWBt5wA7,https://i.scdn.co/image/ab67616d0000b273dfa30a29fbc855aa5878e7c8
Réplica (nadie por quien llorar),Altair,rock,3,2022-05-25,https://open.spotify.com/track/5Uu4EpTeUcIGna0S0RnC3p,5Uu4EpTeUcIGna0S0RnC3p,https://i.scdn.co/image/ab67616d0000b273128eed0c38706e72a7bb5eb5
Beat City,Glasvegas,rock,10,2023-08-15,https://open.spotify.com/track/3wcsjJfAMU1BSBeAkWF3KK,3wcsjJfAMU1BSBeAkWF3KK,https://i.scdn.co/image/ab67616d0000b273bfe2c80d38ee17807cee7f08
