song_name,artist,genre,popularity,release_date,music_link,track_id,image
Set Fire to the Rain,Adele,Pop,80,2011-01-24,https://open.spotify.com/track/73CMRj62VK8nUS4ezD2wvi,73CMRj62VK8nUS4ezD2wvi,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300
Someone Like You,Adele,Pop,79,2011-01-24,https://open.spotify.com/track/1zwMYTA5nlNjZxYrvBB2pV,1zwMYTA5nlNjZxYrvBB2pV,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300
Skyfall,Adele,Pop,85,2012-10-04,https://open.spotify.com/track/6VObnIkLVruX4UVyxWhlqm,6VObnIkLVruX4UVyxWhlqm,https://i.scdn.co/image/ab67616d0000b2732737be35cc5245eef495be90
Rolling in the Deep,Adele,Pop,80,2011-01-24,https://open.spotify.com/track/1c8gk2PeTE04A1pIDH9YMk,1c8gk2PeTE04A1pIDH9YMk,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300
When We Were Young,Adele,Pop,73,2015-11-20,https://open.spotify.com/track/7GgWAITsYJaRM3r50rfh5w,7GgWAITsYJaRM3r50rfh5w,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2
Make You Feel My Love,Adele,Pop,73,2008-01-28,https://open.spotify.com/track/5FgPwJ7Nh2FVmIXviKl2VF,5FgPwJ7Nh2FVmIXviKl2VF,https://i.scdn.co/image/ab67616d0000b273da737a3e194e3b9a46c1a6a3
Love In The Dark,Adele,Pop,74,2015-11-20,https://open.spotify.com/track/7B5Npv8NjjTCzk8PLpU66h,7B5Npv8NjjTCzk8PLpU66h,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2
Easy On Me,Adele,Pop,81,2021-10-14,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX,0gplL1WMoJ6iYaPgMCL0gX,https://i.scdn.co/image/ab67616d0000b27350dba34377a595e35f81b0e4
Chasing Pavements,Adele,Pop,71,2008-01-28,https://open.spotify.com/track/56pHllZT7QOacB0bP56ofx,56pHllZT7QOacB0bP56ofx,https://i.scdn.co/image/ab67616d0000b273da737a3e194e3b9a46c1a6a3
Easy On Me,Adele,Pop,80,2021-11-19,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds,46IZ0fSY2mpAiktS3KOqds,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7
Send My Love (To Your New Lover),Adele,Pop,73,2015-11-20,https://open.spotify.com/track/0t7fVeEJxO2Xi4H2K5Svc9,0t7fVeEJxO2Xi4H2K5Svc9,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2
Hello,Adele,Pop,73,2015-11-20,https://open.spotify.com/track/62PaSfnXSMyLshYJrlTuL3,62PaSfnXSMyLshYJrlTuL3,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2
Water Under the Bridge,Adele,Pop,70,2015-11-20,https://open.spotify.com/track/4jL6WWKFDqCOPo2hC3VhSS,4jL6WWKFDqCOPo2hC3VhSS,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2
All I Ask,Adele,Pop,69,2015-11-20,https://open.spotify.com/track/05TOt5Vz4StdjMpEdFPlvB,05TOt5Vz4StdjMpEdFPlvB,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2
Oh My God,Adele,Pop,76,2021-11-19,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX,3Kkjo3cT83cw09VJyrLNwX,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7
Rumour Has It,Adele,Pop,67,2011-01-24,https://open.spotify.com/track/2A73XBDBQgmdXO8VsXPWIs,2A73XBDBQgmdXO8VsXPWIs,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300
I Drink Wine,Adele,Pop,74,2021-11-19,https://open.spotify.com/track/6v0UJD4a2FtleHeSYVX02A,6v0UJD4a2FtleHeSYVX02A,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7
Turning Tables,Adele,Pop,64,2011-01-24,https://open.spotify.com/track/4oy98QoABnGKpvapDkI525,4oy98QoABnGKpvapDkI525,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300
Can I Get It,Adele,Pop,69,2021-11-19,https://open.spotify.com/track/6w8ZPYdnGajyfPddTWdthN,6w8ZPYdnGajyfPddTWdthN,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7
All Night Parking (with Erroll Garner) Interlude,Adele,Pop,65,2021-11-19,https://open.spotify.com/track/496vIKS2INz840xZaKncvR,496vIKS2INz840xZaKncvR,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7
I Miss You,Adele,Pop,60,2015-11-20,https://open.spotify.com/track/6QSJvH2m7QLAiFIywwzCVi,6QSJvH2m7QLAiFIywwzCVi,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2
Don't You Remember,Adele,Pop,63,2011-01-24,https://open.spotify.com/track/4RyjMERDcCJHTkFpXzgUw4,4RyjMERDcCJHTkFpXzgUw4,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300
Remedy,Adele,Pop,61,2015-11-20,https://open.spotify.com/track/5CjKwY7FUJgKSwTVzoQIaU,5CjKwY7FUJgKSwTVzoQIaU,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2
My Little Love,Adele,Pop,64,2021-11-19,https://open.spotify.com/track/2DuPBbS5mIldXnh7Wum8Cy,2DuPBbS5mIldXnh7Wum8Cy,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7
Hometown Glory,Adele,Pop,60,2008-01-28,https://open.spotify.com/track/19QzuPTNZHJ2SEu5LCQTGI,19QzuPTNZHJ2SEu5LCQTGI,https://i.scdn.co/image/ab67616d0000b273da737a3e194e3b9a46c1a6a3
Agora Hills,Doja Cat,Pop,86,2023-09-22,https://open.spotify.com/track/7dJYggqjKo71KI9sLzqCs8,7dJYggqjKo71KI9sLzqCs8,https://i.scdn.co/image/ab67616d0000b27394203dd82d27b494c777d07c
Paint The Town Red,Doja Cat,Pop,88,2023-08-04,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,2IGMVunIBsBLtEQyoI1Mu7,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
Agora Hills,Doja Cat,Pop,82,2023-09-20,https://open.spotify.com/track/5PyDJG7SQRgWXefgexqIge,5PyDJG7SQRgWXefgexqIge,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
Streets,Doja Cat,Pop,82,2019-11-07,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,60ynsPSSKe6O3sfwRnIBRf,https://i.scdn.co/image/ab67616d0000b273f14aa81116510d3a6df8432b
Woman,Doja Cat,Pop,84,2021-06-25,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,6Uj1ctrBOjOas8xZXGqKk4,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
Paint The Town Red,Doja Cat,Pop,82,2023-09-20,https://open.spotify.com/track/56y1jOTK0XSvJzVv9vHQBK,56y1jOTK0XSvJzVv9vHQBK,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
Kiss Me More (feat. SZA),"Doja Cat, SZA",Pop,81,2021-06-25,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,3DarAbFujv6eYNliUTyqtz,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
Ain't Shit,Doja Cat,Pop,77,2021-06-25,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm,5lAnYvAIkSDNXqfo7DyFUm,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
Need to Know,Doja Cat,Pop,79,2021-06-25,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,3Vi5XqYrmQgOYBajMWSvCi,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
You Right,"Doja Cat, The Weeknd",Pop,79,2021-06-25,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez,0k4d5YPDr1r7FX77VdqWez,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,Pop,77,2022-05-06,https://open.spotify.com/track/0hquQWY3xvYqN4qtiquniF,0hquQWY3xvYqN4qtiquniF,https://i.scdn.co/image/ab67616d0000b273cada88daf56a282fb18ecf7f
Get Into It (Yuh),Doja Cat,Pop,76,2021-06-25,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb,0W6I02J9xcqK8MtSeosEXb,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
Candy,Doja Cat,Pop,77,2018-03-30,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,1VJwtWR6z7SpZRwipI12be,https://i.scdn.co/image/ab67616d0000b2730f4f19f09818756f25916e45
Say So,Doja Cat,Pop,77,2019-11-07,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,https://i.scdn.co/image/ab67616d0000b273f14aa81116510d3a6df8432b
Boss Bitch,Doja Cat,Pop,77,2020-01-23,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,78qd8dvwea0Gosb6Fe6j3k,https://i.scdn.co/image/ab67616d0000b27310356a0e81371e6644cb1371
So High,Doja Cat,Pop,69,2014-08-05,https://open.spotify.com/track/1yvSMyZn27M4wEslpSvB0D,1yvSMyZn27M4wEslpSvB0D,https://i.scdn.co/image/ab67616d0000b273de5205ea928d5dc91feee2f9
Tia Tamera (feat. Rico Nasty),"Doja Cat, Rico Nasty",Pop,72,2019-03-01,https://open.spotify.com/track/1uNePI826aqh9uC9pgbeHU,1uNePI826aqh9uC9pgbeHU,https://i.scdn.co/image/ab67616d0000b273e0c9d69f356c8b8a378a4d3c
Wine Pon You (feat. Konshens),"Doja Cat, Konshens",Pop,75,2018-03-30,https://open.spotify.com/track/2s4AcE9n80mSHl87lp4gIm,2s4AcE9n80mSHl87lp4gIm,https://i.scdn.co/image/ab67616d0000b2730f4f19f09818756f25916e45
Rules,Doja Cat,Pop,74,2019-11-07,https://open.spotify.com/track/1TMWcbxL5YF8rKsFHv5hAP,1TMWcbxL5YF8rKsFHv5hAP,https://i.scdn.co/image/ab67616d0000b273f14aa81116510d3a6df8432b
Kiss Me More (feat. SZA),"Doja Cat, SZA",Pop,75,2021-04-09,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,748mdHapucXQri7IAO8yFK,https://i.scdn.co/image/ab67616d0000b2736c031afd210aed3084f80956
Like That (feat. Gucci Mane),"Doja Cat, Gucci Mane",Pop,73,2019-11-07,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,4EivmOT13NMpNSfTKn9p4s,https://i.scdn.co/image/ab67616d0000b273f14aa81116510d3a6df8432b
Freak,Doja Cat,Pop,68,2020-08-07,https://open.spotify.com/track/3aA6xB0tOilDDX17fIJ0Bl,3aA6xB0tOilDDX17fIJ0Bl,https://i.scdn.co/image/ab67616d0000b27363a175ab64de0b0ada98700e
Juicy,"Doja Cat, Tyga",Pop,69,2019-11-07,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,7f5trao56t7sB7f14QDTmp,https://i.scdn.co/image/ab67616d0000b273f14aa81116510d3a6df8432b
Demons,Doja Cat,Pop,66,2023-08-31,https://open.spotify.com/track/1xemKSmCnH59ze3KX5wwgH,1xemKSmCnH59ze3KX5wwgH,https://i.scdn.co/image/ab67616d0000b273d5fe37ec6d8f78ffc5437859
Attention,Doja Cat,Pop,67,2023-06-16,https://open.spotify.com/track/11xC6P3iKYpFThT6Ce1KdG,11xC6P3iKYpFThT6Ce1KdG,https://i.scdn.co/image/ab67616d0000b27324b893fb9e7953ebc9517c6a
Without Me,Halsey,Pop,81,2020-01-17,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,https://i.scdn.co/image/ab67616d0000b2737636e1c9e67eaafc9f49aefd
Bad At Love,Halsey,Pop,74,2017-06-02,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,7y9iMe8SOB6z3NoHE2OfXl,https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210
Walls Could Talk,Halsey,Pop,74,2017-06-02,https://open.spotify.com/track/5ln5yQdUywVbf8HhFsOcd6,5ln5yQdUywVbf8HhFsOcd6,https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210
Gasoline,Halsey,Pop,72,2015-08-28,https://open.spotify.com/track/2IO7yf562c1zLzpanal1DT,2IO7yf562c1zLzpanal1DT,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc
Could Have Been Me,Halsey,Pop,72,2021-12-17,https://open.spotify.com/track/16nCYYc1lCxCyvaR1lgo0i,16nCYYc1lCxCyvaR1lgo0i,https://i.scdn.co/image/ab67616d0000b2735551adb75cf7c4737f93ed1d
You should be sad,Halsey,Pop,71,2020-01-17,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,7lidXGPXPYLNThITAOTlkK,https://i.scdn.co/image/ab67616d0000b2737636e1c9e67eaafc9f49aefd
Control,Halsey,Pop,70,2015-08-28,https://open.spotify.com/track/3SKzTIl9mW0DadTys9SFo3,3SKzTIl9mW0DadTys9SFo3,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc
Without Me,Halsey,Pop,73,2018-10-04,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,https://i.scdn.co/image/ab67616d0000b273c42acc1b86597285c2c79559
Colors,Halsey,Pop,68,2015-08-28,https://open.spotify.com/track/1TnUURhehaoMWKAqQtirm6,1TnUURhehaoMWKAqQtirm6,https://i.scdn.co/image/ab67616d0000b273bd02d63417be256b22bffc28
Sorry,Halsey,Pop,70,2017-06-02,https://open.spotify.com/track/44n97yHySt0Z9rqPaXgjCK,44n97yHySt0Z9rqPaXgjCK,https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210
Graveyard,Halsey,Pop,65,2020-01-17,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67,2ufmtcIFdFpuUYBPXK5f67,https://i.scdn.co/image/ab67616d0000b2737636e1c9e67eaafc9f49aefd
Castle,Halsey,Pop,65,2015-08-28,https://open.spotify.com/track/16w8ZGVSjI4TlTLV8VimBY,16w8ZGVSjI4TlTLV8VimBY,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc
So Good,Halsey,Pop,64,2022-06-09,https://open.spotify.com/track/6kxaaIeowajN7w21PfMLbu,6kxaaIeowajN7w21PfMLbu,https://i.scdn.co/image/ab67616d0000b27339e6616a499bc092f469cae0
Now Or Never,Halsey,Pop,63,2017-06-02,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8,7i2DJ88J7jQ8K7zqFX2fW8,https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210
Nightmare,Halsey,Pop,64,2019-05-17,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,340UVheS8z3ncW9TTUhAbc,https://i.scdn.co/image/ab67616d0000b2730db100d30d1ef9a91aefeabf
Die 4 Me,Halsey,Pop,62,2023-02-24,https://open.spotify.com/track/6VYAzAQGFsfEAwdorQaZuU,6VYAzAQGFsfEAwdorQaZuU,https://i.scdn.co/image/ab67616d0000b2739f5694123ca83b1d87a568c3
Without Me (with Juice WRLD),"Halsey, Juice WRLD",Pop,62,2019-01-09,https://open.spotify.com/track/6Zc5f20q7sOe1IC1c1jQvZ,6Zc5f20q7sOe1IC1c1jQvZ,https://i.scdn.co/image/ab67616d0000b27384a5651f3ab1604570ea0405
Without Me,"Halsey, Juice WRLD",Pop,60,2020-01-17,https://open.spotify.com/track/7MhNCT34oaLIxwAsZlZd67,7MhNCT34oaLIxwAsZlZd67,https://i.scdn.co/image/ab67616d0000b273309b0cb81728d42a6dfb2b81
Lilith (feat. SUGA of BTS) (Diablo IV Anthem),"Halsey, SUGA",Pop,66,2023-06-05,https://open.spotify.com/track/3l6LBCOL9nPsSY29TUY2VE,3l6LBCOL9nPsSY29TUY2VE,https://i.scdn.co/image/ab67616d0000b273f19310c007c0fad365b0542e
New Americana,Halsey,Pop,60,2015-08-28,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr,6Xs7OKt6i0Ddq8B4M5Dgvr,https://i.scdn.co/image/ab67616d0000b273bd02d63417be256b22bffc28
I'm Not Mad,Halsey,Pop,57,2020-01-17,https://open.spotify.com/track/6SL8U8TtdwOtGhbmGzsMfX,6SL8U8TtdwOtGhbmGzsMfX,https://i.scdn.co/image/ab67616d0000b273309b0cb81728d42a6dfb2b81
Nightmare,Halsey,Pop,57,2022-01-03,https://open.spotify.com/track/12ZCF1YHZTtygHyl1h0wEe,12ZCF1YHZTtygHyl1h0wEe,https://i.scdn.co/image/ab67616d0000b273063cfa10012a8bd2656c8a99
Hold Me Down,Halsey,Pop,57,2015-08-28,https://open.spotify.com/track/4U38hORPx8SsUAXGumsUYN,4U38hORPx8SsUAXGumsUYN,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc
Ghost,Halsey,Pop,57,2015-08-28,https://open.spotify.com/track/5dcYoYFAXh0f0qI05AoufB,5dcYoYFAXh0f0qI05AoufB,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc
"I am not a woman, I'm a god",Halsey,Pop,57,2021-08-27,https://open.spotify.com/track/5RhFmJifQe83FpQ6ZFFTZ5,5RhFmJifQe83FpQ6ZFFTZ5,https://i.scdn.co/image/ab67616d0000b2731f9f8d93bf43b569817af0a4
Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",Pop,87,2004-03-23,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,5rb9QrpfcKFHM1EUbSIurX,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",Pop,84,2010-03-30,https://open.spotify.com/track/4356Typ82hUiFAynbLYbPn,4356Typ82hUiFAynbLYbPn,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79
My Boo,"USHER, Alicia Keys",Pop,82,2004-03-23,https://open.spotify.com/track/68vgtRHr7iZHpzGpon6Jlo,68vgtRHr7iZHpzGpon6Jlo,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
Hey Daddy (Daddy's Home),USHER,Pop,82,2010-03-30,https://open.spotify.com/track/030OCtLMrljNhp8OWHBWW3,030OCtLMrljNhp8OWHBWW3,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79
Love in This Club (feat. Young Jeezy),"USHER, Jeezy",Pop,76,2008-05-27,https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0,5j0McHPthKpOXRr3fBq8M0,https://i.scdn.co/image/ab67616d0000b2732bca149ba7dd5e45bf233ac3
U Got It Bad,USHER,Pop,76,2001-08-07,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r,7J41dYQolQJEtj3UmKLu5r,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913
Confessions Part II,USHER,Pop,73,2004-03-23,https://open.spotify.com/track/7wBThXx7BGZHJJ3aN3OPvv,7wBThXx7BGZHJJ3aN3OPvv,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
Burn,USHER,Pop,74,2004-03-23,https://open.spotify.com/track/7z3N2W7Xz1t2G2sAO8wFVH,7z3N2W7Xz1t2G2sAO8wFVH,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
OMG (feat. will.i.am),"USHER, will.i.am",Pop,73,2010-03-30,https://open.spotify.com/track/1bM50INir8voAkVoKuvEUI,1bM50INir8voAkVoKuvEUI,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79
You Make Me Wanna...,USHER,Pop,71,1997-09-16,https://open.spotify.com/track/47TqCCnEliDp8NRDyIQoQq,47TqCCnEliDp8NRDyIQoQq,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844
U Remind Me,USHER,Pop,74,2001-08-07,https://open.spotify.com/track/2QsZVnbWVSjKMXK6K3uRBL,2QsZVnbWVSjKMXK6K3uRBL,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913
Good Good,"USHER, Summer Walker, 21 Savage",Pop,70,2023-08-04,https://open.spotify.com/track/0J1YRLYhTG1MBosjidD7OI,0J1YRLYhTG1MBosjidD7OI,https://i.scdn.co/image/ab67616d0000b2730a5b9c6778c775710b20cb44
Caught Up,USHER,Pop,70,2004-03-23,https://open.spotify.com/track/5zdUc1JRCImBYcDWgvFNpE,5zdUc1JRCImBYcDWgvFNpE,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
Superstar,USHER,Pop,67,2004-03-23,https://open.spotify.com/track/18JosZY3HzD3lMy6iOOSAY,18JosZY3HzD3lMy6iOOSAY,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
Nice & Slow - Radio Version,USHER,Pop,67,1997-09-16,https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl,5L0KDoZklMgs9GPoonneEl,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844
U Don't Have to Call,USHER,Pop,66,2001-08-07,https://open.spotify.com/track/5PCJldueshnwqQVjS16543,5PCJldueshnwqQVjS16543,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913
Scream,USHER,Pop,70,2012-06-12,https://open.spotify.com/track/12eMQUn2GzfsfsQLH53M19,12eMQUn2GzfsfsQLH53M19,https://i.scdn.co/image/ab67616d0000b27367904c75eaa75db6b1b2cf6a
Kissing Strangers,USHER,Pop,69,2024-02-09,https://open.spotify.com/track/5brMixqQiQN4D60xmvrSts,5brMixqQiQN4D60xmvrSts,https://i.scdn.co/image/ab67616d0000b273b1275388ad40a8ebd1b31939
I Don't Mind (feat. Juicy J),"USHER, Juicy J",Pop,67,2014-11-21,https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr,7aXuop4Qambx5Oi3ynsKQr,https://i.scdn.co/image/ab67616d0000b2736e62a873c96524a3788a2edf
Ruin,"USHER, Pheelz",Pop,69,2024-02-02,https://open.spotify.com/track/3XloH0C8QYXgbYPmXlxf2x,3XloH0C8QYXgbYPmXlxf2x,https://i.scdn.co/image/ab67616d0000b273f5bc0a8fd8b23e0d6078420a
More - RedOne Jimmy Joker Remix,USHER,Pop,71,2010-11-22,https://open.spotify.com/track/0aBKFfdyOD1Ttvgv0cfjjJ,0aBKFfdyOD1Ttvgv0cfjjJ,https://i.scdn.co/image/ab67616d0000b27398bf79b7ca17c9612f0470ac
Good Good,"USHER, Summer Walker, 21 Savage",Pop,65,2024-02-09,https://open.spotify.com/track/3jK1QRugwuAKAKOrtac7a2,3jK1QRugwuAKAKOrtac7a2,https://i.scdn.co/image/ab67616d0000b273b1275388ad40a8ebd1b31939
"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)","USHER, Beyoncé, Lil Wayne",Pop,65,2008-05-27,https://open.spotify.com/track/2bppvcuQhuMcJZHtM9So7r,2bppvcuQhuMcJZHtM9So7r,https://i.scdn.co/image/ab67616d0000b2732bca149ba7dd5e45bf233ac3
There Goes My Baby,USHER,Pop,62,2010-03-30,https://open.spotify.com/track/6IUiqtI8tE49sqGbmtrNd8,6IUiqtI8tE49sqGbmtrNd8,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79
Climax,USHER,Pop,63,2012-06-12,https://open.spotify.com/track/5pyVqlqThcxI7tPDjHIzPh,5pyVqlqThcxI7tPDjHIzPh,https://i.scdn.co/image/ab67616d0000b27367904c75eaa75db6b1b2cf6a
TEXAS HOLD 'EM,Beyoncé,Pop,92,2024-02-11,https://open.spotify.com/track/0Z7nGFVCLfixWctgePsRk9,0Z7nGFVCLfixWctgePsRk9,https://i.scdn.co/image/ab67616d0000b27349188fe723e4734b391f5162
II MOST WANTED,"Beyoncé, Miley Cyrus",Pop,80,2024-03-29,https://open.spotify.com/track/1UP7PXne1lIYZB5G5aiRGL,1UP7PXne1lIYZB5G5aiRGL,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
JOLENE,Beyoncé,Pop,80,2024-03-29,https://open.spotify.com/track/2PmMh2t7jAtN6cqFooA0Xy,2PmMh2t7jAtN6cqFooA0Xy,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
AMERIICAN REQUIEM,Beyoncé,Pop,78,2024-03-29,https://open.spotify.com/track/6K2Iut8nSQigP83yvbiqi8,6K2Iut8nSQigP83yvbiqi8,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",Pop,78,2024-03-29,https://open.spotify.com/track/7eEr7lgWYudwEKEaWCPiPI,7eEr7lgWYudwEKEaWCPiPI,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
BODYGUARD,Beyoncé,Pop,78,2024-03-29,https://open.spotify.com/track/6Y4rniIxibegzsg8cdWAWV,6Y4rniIxibegzsg8cdWAWV,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
LEVII'S JEANS,"Beyoncé, Post Malone",Pop,77,2024-03-29,https://open.spotify.com/track/2UDARQiksl207HcSduDpov,2UDARQiksl207HcSduDpov,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
DAUGHTER,Beyoncé,Pop,77,2024-03-29,https://open.spotify.com/track/0hWCzWl04zT7P6vMy63XCN,0hWCzWl04zT7P6vMy63XCN,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",Pop,77,2024-03-29,https://open.spotify.com/track/5UcUppRaEIBMIHXiUFl7LI,5UcUppRaEIBMIHXiUFl7LI,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
PROTECTOR,"Beyoncé, Rumi Carter",Pop,76,2024-03-29,https://open.spotify.com/track/4dsdSwSdBWjlsVzU6iJs3b,4dsdSwSdBWjlsVzU6iJs3b,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
YA YA,Beyoncé,Pop,76,2024-03-29,https://open.spotify.com/track/0K9tfzrxJyCQIf7oAlPwaK,0K9tfzrxJyCQIf7oAlPwaK,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",Pop,76,2024-03-29,https://open.spotify.com/track/2dv2DYn0V0j0Wx6Ra40bce,2dv2DYn0V0j0Wx6Ra40bce,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
16 CARRIAGES,Beyoncé,Pop,76,2024-03-29,https://open.spotify.com/track/6XXxKsu3RJeN3ZvbMYrgQW,6XXxKsu3RJeN3ZvbMYrgQW,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
TEXAS HOLD 'EM,Beyoncé,Pop,86,2024-02-10,https://open.spotify.com/track/7AYmToZ5y67fBjq4RLFbuq,7AYmToZ5y67fBjq4RLFbuq,https://i.scdn.co/image/ab67616d0000b2736c1836a40380c147eab9c98f
